"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 17 10:12:36 UTC 2025","Wed Dec 17 10:12:36 UTC 2025","15","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldFilterByNamePrefix","listFrontendEndpoints_shouldFilterByNamePrefix()",""
"passed","Wed Dec 17 10:12:45 UTC 2025","Wed Dec 17 10:12:46 UTC 2025","143","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","createInsuranceConfiguration_ReturnsCreatedDto","createInsuranceConfiguration_ReturnsCreatedDto()",""
"passed","Wed Dec 17 10:12:36 UTC 2025","Wed Dec 17 10:12:36 UTC 2025","13","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleMultipleEntrypoints","listFrontendEndpoints_shouldHandleMultipleEntrypoints()",""
"passed","Wed Dec 17 10:12:44 UTC 2025","Wed Dec 17 10:12:44 UTC 2025","8","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","createInsuranceConfiguration_SavesCorrectEntity","createInsuranceConfiguration_SavesCorrectEntity()",""
"passed","Wed Dec 17 10:12:19 UTC 2025","Wed Dec 17 10:12:20 UTC 2025","800","","com.reply.arena.bridge.integration.MongoTtlIntegrationTest","","com.reply.arena.bridge.integration.MongoTtlIntegrationTest","shouldCreateTtlIndexOnField","shouldCreateTtlIndexOnField(String, int) [1] indexName=insurance_configurations, expectedExpireSeconds=2592000",""
"passed","Wed Dec 17 10:12:45 UTC 2025","Wed Dec 17 10:12:45 UTC 2025","4","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","checkOwnership","checkOwnership()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","28","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","getInsuranceConfigurationById_shouldReturnEntity","getInsuranceConfigurationById_shouldReturnEntity()",""
"passed","Wed Dec 17 10:12:28 UTC 2025","Wed Dec 17 10:12:28 UTC 2025","13","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Manifest with empty entrypoints array",""
"passed","Wed Dec 17 10:12:47 UTC 2025","Wed Dec 17 10:12:47 UTC 2025","12","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerSecurityTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerSecurityTest","whenAccessProtectedEndpointsWithJwt_thenOk","whenAccessProtectedEndpointsWithJwt_thenOk()",""
"passed","Wed Dec 17 10:12:22 UTC 2025","Wed Dec 17 10:12:22 UTC 2025","13","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","shouldThrowConflictWhenDifferentRawData","shouldThrowConflictWhenDifferentRawData()",""
"passed","Wed Dec 17 10:12:36 UTC 2025","Wed Dec 17 10:12:36 UTC 2025","12","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldThrowExceptionWhenResponseIsNull","getArgoCDToken_shouldThrowExceptionWhenResponseIsNull()",""
